X,Y,nom_dept,nom_com,id_com,date_debut,date_fin,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,unite,valeur,validite,validation,metrique,yl93,xl93,OBJECTID
742032.459854385,5653151.32493329,Savoie,Modane,73157,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Modane Piscine,ET00697,Urbain,fond,dioxyde d'azote,8,µg/m³,12.4,t,t,annuelle,6462373.73152333,987724.564106044,1
742032.459854385,5653151.32493329,Savoie,Modane,73157,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Modane Piscine,ET00697,Urbain,fond,dioxyde d'azote,8,µg/m³,0,f,f,annuelle,6462373.73152333,987724.564106044,2
535486.491773859,5671063.01610712,Isère,Chanas,38072,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Sud Chanas,ET00818,Observation Spécifique,trafic,dioxyde d'azote,8,µg/m³,17.4,t,t,annuelle,6469898.75577547,841843.48885493,3
538445.543196233,5743963.55586953,Rhône,Lyon,69123,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Lyon Tunnel Croix-Rousse Sortie Rhône,ET00906,Urbain,trafic,dioxyde d'azote,8,µg/m³,65,t,t,annuelle,6520868,842741,4
538445.543196233,5743963.55586953,Rhône,Lyon,69123,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Lyon Tunnel Croix-Rousse Sortie Rhône,ET00906,Urbain,trafic,dioxyde d'azote,8,µg/m³,42.3,t,t,annuelle,6520868,842741,5
538445.543196233,5743963.55586953,Rhône,Lyon,69123,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Lyon Tunnel Croix-Rousse Sortie Rhône,ET00906,Urbain,trafic,dioxyde d'azote,8,µg/m³,43.4,t,t,annuelle,6520868,842741,6
538445.543196233,5743963.55586953,Rhône,Lyon,69123,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Lyon Tunnel Croix-Rousse Sortie Rhône,ET00906,Urbain,trafic,dioxyde d'azote,8,µg/m³,38.3,t,t,annuelle,6520868,842741,7
538445.543196233,5743963.55586953,Rhône,Lyon,69123,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Lyon Tunnel Croix-Rousse Sortie Rhône,ET00906,Urbain,trafic,dioxyde d'azote,8,µg/m³,0,f,t,annuelle,6520868,842741,8
698146.086443027,5685755.53415994,Savoie,Saint-Rémy-de-Maurienne,73278,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,A43 Basse Maurienne,ET00948,Observation Spécifique,trafic,dioxyde d'azote,8,µg/m³,13.1,t,t,annuelle,6483872.84817231,955852.35386323,9
346630.289927118,5747922.36248726,Puy-de-Dôme,Clermont-Ferrand,63113,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Montferrand,FR07004,Urbain,fond,dioxyde d'azote,8,µg/m³,18,t,t,annuelle,6521968,708842.3125,10
346630.289927118,5747922.36248726,Puy-de-Dôme,Clermont-Ferrand,63113,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Montferrand,FR07004,Urbain,fond,dioxyde d'azote,8,µg/m³,15.6,t,t,annuelle,6521968,708842.3125,11
346630.289927118,5747922.36248726,Puy-de-Dôme,Clermont-Ferrand,63113,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Montferrand,FR07004,Urbain,fond,dioxyde d'azote,8,µg/m³,15.1,t,t,annuelle,6521968,708842.3125,12
346630.289927118,5747922.36248726,Puy-de-Dôme,Clermont-Ferrand,63113,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Montferrand,FR07004,Urbain,fond,dioxyde d'azote,8,µg/m³,16.5,t,t,annuelle,6521968,708842.3125,13
346630.289927118,5747922.36248726,Puy-de-Dôme,Clermont-Ferrand,63113,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Montferrand,FR07004,Urbain,fond,dioxyde d'azote,8,µg/m³,13.8,t,t,annuelle,6521968,708842.3125,14
343698.955270471,5743913.44377796,Puy-de-Dôme,Clermont-Ferrand,63113,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Jardin Lecoq,FR07009,Urbain,fond,dioxyde d'azote,8,µg/m³,19.2,t,t,annuelle,6519176.5,706799.9375,15
343698.955270471,5743913.44377796,Puy-de-Dôme,Clermont-Ferrand,63113,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Jardin Lecoq,FR07009,Urbain,fond,dioxyde d'azote,8,µg/m³,16.2,t,t,annuelle,6519176.5,706799.9375,16
343698.955270471,5743913.44377796,Puy-de-Dôme,Clermont-Ferrand,63113,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Jardin Lecoq,FR07009,Urbain,fond,dioxyde d'azote,8,µg/m³,16.1,t,t,annuelle,6519176.5,706799.9375,17
343698.955270471,5743913.44377796,Puy-de-Dôme,Clermont-Ferrand,63113,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Jardin Lecoq,FR07009,Urbain,fond,dioxyde d'azote,8,µg/m³,17.2,t,t,annuelle,6519176.5,706799.9375,18
343698.955270471,5743913.44377796,Puy-de-Dôme,Clermont-Ferrand,63113,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Jardin Lecoq,FR07009,Urbain,fond,dioxyde d'azote,8,µg/m³,14.7,t,t,annuelle,6519176.5,706799.9375,19
400855.301880948,5885588.79706476,Allier,Paray-le-Frésil,03203,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Paray le Fresil,FR07022,Rural Régional,fond,dioxyde d'azote,8,µg/m³,3.7,t,t,annuelle,6617146.88136209,745956.67122153,20
400855.301880948,5885588.79706476,Allier,Paray-le-Frésil,03203,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Paray le Fresil,FR07022,Rural Régional,fond,dioxyde d'azote,8,µg/m³,3,t,t,annuelle,6617146.88136209,745956.67122153,21
400855.301880948,5885588.79706476,Allier,Paray-le-Frésil,03203,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Paray le Fresil,FR07022,Rural Régional,fond,dioxyde d'azote,8,µg/m³,2.5,t,t,annuelle,6617146.88136209,745956.67122153,22
400855.301880948,5885588.79706476,Allier,Paray-le-Frésil,03203,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Paray le Fresil,FR07022,Rural Régional,fond,dioxyde d'azote,8,µg/m³,2.9,t,t,annuelle,6617146.88136209,745956.67122153,23
400855.301880948,5885588.79706476,Allier,Paray-le-Frésil,03203,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Paray le Fresil,FR07022,Rural Régional,fond,dioxyde d'azote,8,µg/m³,3.1,t,t,annuelle,6617146.88136209,745956.67122153,24
346766.42526453,5763409.82304756,Puy-de-Dôme,Riom,63300,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Riom,FR07032,Urbain,fond,dioxyde d'azote,8,µg/m³,,,,annuelle,6532730.5,708921.625,25
344672.981569561,5744477.11861009,Puy-de-Dôme,Clermont-Ferrand,63113,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Clermont Esplanade Gare,FR07034,Urbain,trafic,dioxyde d'azote,8,µg/m³,33.6,t,t,annuelle,6519569.5,707479.4375,26
344672.981569561,5744477.11861009,Puy-de-Dôme,Clermont-Ferrand,63113,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Clermont Esplanade Gare,FR07034,Urbain,trafic,dioxyde d'azote,8,µg/m³,29,t,t,annuelle,6519569.5,707479.4375,27
344672.981569561,5744477.11861009,Puy-de-Dôme,Clermont-Ferrand,63113,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Clermont Esplanade Gare,FR07034,Urbain,trafic,dioxyde d'azote,8,µg/m³,27.9,t,t,annuelle,6519569.5,707479.4375,28
344672.981569561,5744477.11861009,Puy-de-Dôme,Clermont-Ferrand,63113,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Clermont Esplanade Gare,FR07034,Urbain,trafic,dioxyde d'azote,8,µg/m³,28.9,t,t,annuelle,6519569.5,707479.4375,29
344672.981569561,5744477.11861009,Puy-de-Dôme,Clermont-Ferrand,63113,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Clermont Esplanade Gare,FR07034,Urbain,trafic,dioxyde d'azote,8,µg/m³,26.3,t,t,annuelle,6519569.5,707479.4375,30
340968.523339589,5744329.95830083,Puy-de-Dôme,Chamalières,63075,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Chamalières Europe,FR07039,Urbain,trafic,dioxyde d'azote,8,µg/m³,27.8,t,t,annuelle,6519464.5,704893.5625,31
340968.523339589,5744329.95830083,Puy-de-Dôme,Chamalières,63075,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Chamalières Europe,FR07039,Urbain,trafic,dioxyde d'azote,8,µg/m³,21.8,t,t,annuelle,6519464.5,704893.5625,32
340968.523339589,5744329.95830083,Puy-de-Dôme,Chamalières,63075,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Chamalières Europe,FR07039,Urbain,trafic,dioxyde d'azote,8,µg/m³,23.5,t,t,annuelle,6519464.5,704893.5625,33
340968.523339589,5744329.95830083,Puy-de-Dôme,Chamalières,63075,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Chamalières Europe,FR07039,Urbain,trafic,dioxyde d'azote,8,µg/m³,24.1,t,t,annuelle,6519464.5,704893.5625,34
340968.523339589,5744329.95830083,Puy-de-Dôme,Chamalières,63075,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Chamalières Europe,FR07039,Urbain,trafic,dioxyde d'azote,8,µg/m³,0,f,f,annuelle,6519464.5,704893.5625,35
349846.235899272,5745753.49333235,Puy-de-Dôme,Clermont-Ferrand,63113,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Site autoroutier A71,FR07042,Péri Urbain,trafic,dioxyde d'azote,8,µg/m³,34,t,t,annuelle,6520462.98205916,711089.103512506,36
349846.235899272,5745753.49333235,Puy-de-Dôme,Clermont-Ferrand,63113,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Site autoroutier A71,FR07042,Péri Urbain,trafic,dioxyde d'azote,8,µg/m³,25.6,t,t,annuelle,6520462.98205916,711089.103512506,37
349846.235899272,5745753.49333235,Puy-de-Dôme,Clermont-Ferrand,63113,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Site autoroutier A71,FR07042,Péri Urbain,trafic,dioxyde d'azote,8,µg/m³,24.1,t,t,annuelle,6520462.98205916,711089.103512506,38
349846.235899272,5745753.49333235,Puy-de-Dôme,Clermont-Ferrand,63113,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Site autoroutier A71,FR07042,Péri Urbain,trafic,dioxyde d'azote,8,µg/m³,23.9,t,t,annuelle,6520462.98205916,711089.103512506,39
349846.235899272,5745753.49333235,Puy-de-Dôme,Clermont-Ferrand,63113,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Site autoroutier A71,FR07042,Péri Urbain,trafic,dioxyde d'azote,8,µg/m³,20,f,t,annuelle,6520462.98205916,711089.103512506,40
361711.674228312,5886600.66885526,Allier,Villeneuve-sur-Allier,03316,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Villeneuve-sur-Allier,FR07048,Rural Proche,trafic,dioxyde d'azote,8,µg/m³,31.1,t,t,annuelle,6617695,719063.8125,41
361711.674228312,5886600.66885526,Allier,Villeneuve-sur-Allier,03316,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Villeneuve-sur-Allier,FR07048,Rural Proche,trafic,dioxyde d'azote,8,µg/m³,9.5,t,t,annuelle,6617695,719063.8125,42
361711.674228312,5886600.66885526,Allier,Villeneuve-sur-Allier,03316,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Villeneuve-sur-Allier,FR07048,Rural Proche,trafic,dioxyde d'azote,8,µg/m³,0,f,f,annuelle,6617695,719063.8125,43
351345.957905361,5743310.74598023,Puy-de-Dôme,Clermont-Ferrand,63113,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Beaulieu,FR07051,Péri Urbain,industrielle,dioxyde d'azote,8,µg/m³,12.9,t,t,annuelle,6518765.34947664,712139.217721603,44
351345.957905361,5743310.74598023,Puy-de-Dôme,Clermont-Ferrand,63113,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Beaulieu,FR07051,Péri Urbain,industrielle,dioxyde d'azote,8,µg/m³,10.4,t,t,annuelle,6518765.34947664,712139.217721603,45
351345.957905361,5743310.74598023,Puy-de-Dôme,Clermont-Ferrand,63113,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Beaulieu,FR07051,Péri Urbain,industrielle,dioxyde d'azote,8,µg/m³,10.6,t,t,annuelle,6518765.34947664,712139.217721603,46
351345.957905361,5743310.74598023,Puy-de-Dôme,Clermont-Ferrand,63113,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Beaulieu,FR07051,Péri Urbain,industrielle,dioxyde d'azote,8,µg/m³,10.4,t,t,annuelle,6518765.34947664,712139.217721603,47
351345.957905361,5743310.74598023,Puy-de-Dôme,Clermont-Ferrand,63113,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Beaulieu,FR07051,Péri Urbain,industrielle,dioxyde d'azote,8,µg/m³,9.7,f,t,annuelle,6518765.34947664,712139.217721603,48
271739.972107889,5608948.23713955,Cantal,Aurillac,15014,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Aurillac Lagarde,FR07052,Urbain,fond,dioxyde d'azote,8,µg/m³,9.4,t,t,annuelle,6424698.5,655895.125,49
271739.972107889,5608948.23713955,Cantal,Aurillac,15014,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Aurillac Lagarde,FR07052,Urbain,fond,dioxyde d'azote,8,µg/m³,7.6,t,t,annuelle,6424698.5,655895.125,50
271739.972107889,5608948.23713955,Cantal,Aurillac,15014,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Aurillac Lagarde,FR07052,Urbain,fond,dioxyde d'azote,8,µg/m³,8.1,t,t,annuelle,6424698.5,655895.125,51
271739.972107889,5608948.23713955,Cantal,Aurillac,15014,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Aurillac Lagarde,FR07052,Urbain,fond,dioxyde d'azote,8,µg/m³,7.5,t,t,annuelle,6424698.5,655895.125,52
271739.972107889,5608948.23713955,Cantal,Aurillac,15014,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Aurillac Lagarde,FR07052,Urbain,fond,dioxyde d'azote,8,µg/m³,6.4,t,t,annuelle,6424698.5,655895.125,53
346380.815832017,5745233.03269986,Puy-de-Dôme,Clermont-Ferrand,63113,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Edouard Michelin,FR07053,Urbain,trafic,dioxyde d'azote,8,µg/m³,33.1,t,t,annuelle,6520097,708670.875,54
346380.815832017,5745233.03269986,Puy-de-Dôme,Clermont-Ferrand,63113,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Edouard Michelin,FR07053,Urbain,trafic,dioxyde d'azote,8,µg/m³,26.7,t,t,annuelle,6520097,708670.875,55
346380.815832017,5745233.03269986,Puy-de-Dôme,Clermont-Ferrand,63113,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Edouard Michelin,FR07053,Urbain,trafic,dioxyde d'azote,8,µg/m³,26.1,t,t,annuelle,6520097,708670.875,56
346380.815832017,5745233.03269986,Puy-de-Dôme,Clermont-Ferrand,63113,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Edouard Michelin,FR07053,Urbain,trafic,dioxyde d'azote,8,µg/m³,26.6,t,t,annuelle,6520097,708670.875,57
346380.815832017,5745233.03269986,Puy-de-Dôme,Clermont-Ferrand,63113,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Edouard Michelin,FR07053,Urbain,trafic,dioxyde d'azote,8,µg/m³,23,t,t,annuelle,6520097,708670.875,58
432651.438610376,5627610.71189011,Haute-Loire,Le Puy-en-Velay,43157,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Le Puy Causans,FR07054,Urbain,fond,dioxyde d'azote,8,µg/m³,13.7,t,t,annuelle,6438105.31754584,769811.793336629,59
432651.438610376,5627610.71189011,Haute-Loire,Le Puy-en-Velay,43157,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Le Puy Causans,FR07054,Urbain,fond,dioxyde d'azote,8,µg/m³,11.7,t,t,annuelle,6438105.31754584,769811.793336629,60
432651.438610376,5627610.71189011,Haute-Loire,Le Puy-en-Velay,43157,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Le Puy Causans,FR07054,Urbain,fond,dioxyde d'azote,8,µg/m³,10.6,t,t,annuelle,6438105.31754584,769811.793336629,61
432651.438610376,5627610.71189011,Haute-Loire,Le Puy-en-Velay,43157,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Le Puy Causans,FR07054,Urbain,fond,dioxyde d'azote,8,µg/m³,12.2,t,t,annuelle,6438105.31754584,769811.793336629,62
432651.438610376,5627610.71189011,Haute-Loire,Le Puy-en-Velay,43157,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Le Puy Causans,FR07054,Urbain,fond,dioxyde d'azote,8,µg/m³,9.9,t,t,annuelle,6438105.31754584,769811.793336629,63
371878.235419388,5870868.04801899,Allier,Moulins,03190,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Moulins Centre,FR07057,Urbain,fond,dioxyde d'azote,8,µg/m³,11.2,t,t,annuelle,6606939,726093.75,64
371878.235419388,5870868.04801899,Allier,Moulins,03190,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Moulins Centre,FR07057,Urbain,fond,dioxyde d'azote,8,µg/m³,10.6,t,t,annuelle,6606939,726093.75,65
371878.235419388,5870868.04801899,Allier,Moulins,03190,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Moulins Centre,FR07057,Urbain,fond,dioxyde d'azote,8,µg/m³,9.4,t,t,annuelle,6606939,726093.75,66
371878.235419388,5870868.04801899,Allier,Moulins,03190,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Moulins Centre,FR07057,Urbain,fond,dioxyde d'azote,8,µg/m³,9.8,t,t,annuelle,6606939,726093.75,67
371878.235419388,5870868.04801899,Allier,Moulins,03190,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Moulins Centre,FR07057,Urbain,fond,dioxyde d'azote,8,µg/m³,9.1,t,t,annuelle,6606939,726093.75,68
288756.66500714,5835118.85318712,Allier,Montluçon,03185,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Montluçon,FR07058,Urbain,fond,dioxyde d'azote,8,µg/m³,14.9,t,t,annuelle,6582391.5,668768.9375,69
288756.66500714,5835118.85318712,Allier,Montluçon,03185,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Montluçon,FR07058,Urbain,fond,dioxyde d'azote,8,µg/m³,12.2,t,t,annuelle,6582391.5,668768.9375,70
288756.66500714,5835118.85318712,Allier,Montluçon,03185,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Montluçon,FR07058,Urbain,fond,dioxyde d'azote,8,µg/m³,12.6,t,t,annuelle,6582391.5,668768.9375,71
288756.66500714,5835118.85318712,Allier,Montluçon,03185,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Montluçon,FR07058,Urbain,fond,dioxyde d'azote,8,µg/m³,12.6,t,t,annuelle,6582391.5,668768.9375,72
288756.66500714,5835118.85318712,Allier,Montluçon,03185,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Montluçon,FR07058,Urbain,fond,dioxyde d'azote,8,µg/m³,10.9,t,t,annuelle,6582391.5,668768.9375,73
381345.838150521,5801275.73100545,Allier,Vichy,03310,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Vichy,FR07059,Urbain,fond,dioxyde d'azote,8,µg/m³,13.3,t,t,annuelle,6559047,732867,74
381345.838150521,5801275.73100545,Allier,Vichy,03310,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Vichy,FR07059,Urbain,fond,dioxyde d'azote,8,µg/m³,12.1,t,t,annuelle,6559047,732867,75
381345.838150521,5801275.73100545,Allier,Vichy,03310,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Vichy,FR07059,Urbain,fond,dioxyde d'azote,8,µg/m³,11.2,t,t,annuelle,6559047,732867,76
381345.838150521,5801275.73100545,Allier,Vichy,03310,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Vichy,FR07059,Urbain,fond,dioxyde d'azote,8,µg/m³,12.1,t,t,annuelle,6559047,732867,77
381345.838150521,5801275.73100545,Allier,Vichy,03310,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Vichy,FR07059,Urbain,fond,dioxyde d'azote,8,µg/m³,9.9,t,t,annuelle,6559047,732867,78
339091.578199509,5742628.33850322,Puy-de-Dôme,Royat,63308,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Royat Périurbaine,FR07060,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,9.1,t,t,annuelle,6518279.5,703584,79
339091.578199509,5742628.33850322,Puy-de-Dôme,Royat,63308,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Royat Périurbaine,FR07060,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,8.4,t,t,annuelle,6518279.5,703584,80
339091.578199509,5742628.33850322,Puy-de-Dôme,Royat,63308,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Royat Périurbaine,FR07060,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,8.2,t,t,annuelle,6518279.5,703584,81
339091.578199509,5742628.33850322,Puy-de-Dôme,Royat,63308,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Royat Périurbaine,FR07060,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,7.1,t,t,annuelle,6518279.5,703584,82
339091.578199509,5742628.33850322,Puy-de-Dôme,Royat,63308,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Royat Périurbaine,FR07060,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,6.5,t,t,annuelle,6518279.5,703584,83
347558.605237902,5763812.6412128,Puy-de-Dôme,Riom,63300,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Riom Périurbaine,FR07061,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,10.7,t,t,annuelle,6533011,709473,84
347558.605237902,5763812.6412128,Puy-de-Dôme,Riom,63300,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Riom Périurbaine,FR07061,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,10.3,t,t,annuelle,6533011,709473,85
347558.605237902,5763812.6412128,Puy-de-Dôme,Riom,63300,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Riom Périurbaine,FR07061,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,11.7,t,t,annuelle,6533011,709473,86
347558.605237902,5763812.6412128,Puy-de-Dôme,Riom,63300,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Riom Périurbaine,FR07061,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,9.7,t,t,annuelle,6533011,709473,87
637710.703343833,5634052.23324172,Isère,Champ-sur-Drac,38071,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Champ-sur-Drac,FR15013,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,14.5,t,t,annuelle,6445962.5,914668.125,88
637710.703343833,5634052.23324172,Isère,Champ-sur-Drac,38071,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Champ-sur-Drac,FR15013,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,12.6,t,t,annuelle,6445962.5,914668.125,89
